Id,Predicted
19530652,109.0
19409691,109.0
17881079,109.0
23122670,109.0
16867729,109.0
11159781,109.0
16364491,109.0
22304581,109.0
5409372,109.0
23484328,109.0
5816154,109.0
13619661,109.0
16648750,109.0
19298911,109.0
21593872,109.0
23903189,109.0
14024257,109.0
25317793,109.0
1479113,109.0
13604994,109.0
10475047,109.0
2303583,109.0
16050081,109.0
27952152,109.0
17152350,109.0
19969420,109.0
25101138,109.0
10050847,109.0
11888948,109.0
2127713,109.0
4948953,109.0
6297613,109.0
16679726,109.0
9843826,109.0
21422090,109.0
18748170,109.0
3826037,109.0
840103,109.0
13004741,109.0
27018851,109.0
9247923,109.0
7808003,109.0
915020,109.0
19787716,109.0
9318504,109.0
15412415,109.0
28302975,109.0
24538208,109.0
391948,109.0
6607833,109.0
8045421,109.0
20904409,109.0
25946172,109.0
9512419,109.0
26951357,109.0
10338696,109.0
3352608,109.0
28491822,109.0
29630309,109.0
20586035,109.0
24390991,109.0
29313136,109.0
28127009,109.0
26747409,109.0
25292558,109.0
10212686,109.0
20741563,109.0
4482783,109.0
9464046,109.0
635282,109.0
9754751,109.0
25816212,109.0
21678001,109.0
10318675,109.0
6048412,109.0
16027312,109.0
23540017,109.0
23545634,109.0
24823077,109.0
8989380,109.0
27306234,109.0
23355364,109.0
21658519,109.0
27967972,109.0
28510269,109.0
23002371,109.0
7116670,109.0
23875454,109.0
3038614,109.0
7205064,109.0
16380258,109.0
29382702,109.0
16514808,109.0
14710717,109.0
14201811,109.0
23291441,109.0
21845154,109.0
521522,109.0
11491051,109.0
13997415,109.0
1645181,109.0
6758846,109.0
27901272,109.0
18517584,109.0
19911921,109.0
13548101,109.0
25995800,109.0
18754907,109.0
13908291,109.0
27964166,109.0
10972514,109.0
19698644,109.0
29435698,109.0
1637178,109.0
8547691,109.0
29052983,109.0
259946,109.0
17405775,109.0
2660576,109.0
7094539,109.0
9831392,109.0
8119018,109.0
12070965,109.0
27366434,109.0
16122223,109.0
28680576,109.0
4756280,109.0
11849017,109.0
19981889,109.0
6660373,109.0
26258407,109.0
17847644,109.0
12604187,109.0
11007370,109.0
27975725,109.0
9960135,109.0
28182409,109.0
16394193,109.0
22885310,109.0
3553679,109.0
20228476,109.0
25933116,109.0
8052841,109.0
7177958,109.0
13378643,109.0
2204397,109.0
22866619,109.0
12287479,109.0
6759264,109.0
26199962,109.0
3531190,109.0
15067291,109.0
21343278,109.0
23256946,109.0
12346131,109.0
12972320,109.0
62230,109.0
25262332,109.0
19348233,109.0
289995,109.0
20786225,109.0
28471411,109.0
17269342,109.0
15113377,109.0
9572448,109.0
6329973,109.0
212544,109.0
6956274,109.0
7750282,109.0
272706,109.0
26893530,109.0
16333699,109.0
20540868,109.0
1972126,109.0
6937897,109.0
6113839,109.0
14851530,109.0
17861841,109.0
887292,109.0
13258556,109.0
6168663,109.0
9280902,109.0
258686,109.0
17531493,109.0
26000559,109.0
23108981,109.0
29458518,109.0
26107882,109.0
12547357,109.0
19069915,109.0
27520341,109.0
12894048,109.0
6845877,109.0
28531920,109.0
9347368,109.0
22206760,109.0
20799199,109.0
14330038,109.0
18655581,109.0
29536152,109.0
21827433,109.0
28862785,109.0
29680421,109.0
19945974,109.0
7748422,109.0
14663344,109.0
9733227,109.0
19811020,109.0
18720911,109.0
11320246,109.0
16667109,109.0
27611223,109.0
18511001,109.0
6346456,109.0
19455284,109.0
13094250,109.0
15917981,109.0
4783674,109.0
18777640,109.0
893853,109.0
26934498,109.0
22278941,109.0
21081172,109.0
121473,109.0
13771885,109.0
19750474,109.0
16869999,109.0
23678832,109.0
20744786,109.0
27953850,109.0
26497309,109.0
12652964,109.0
22232328,109.0
24538544,109.0
14894267,109.0
9838523,109.0
13300113,109.0
21593823,109.0
21121688,109.0
22929942,109.0
7265079,109.0
13377443,109.0
20073605,109.0
7202612,109.0
21476172,109.0
12379298,109.0
9825967,109.0
13959346,109.0
302309,109.0
19413670,109.0
14332210,109.0
16981845,109.0
16630483,109.0
3209980,109.0
29410763,109.0
20611,109.0
19785676,109.0
27544201,109.0
21610552,109.0
9487684,109.0
2919885,109.0
26420986,109.0
27573342,109.0
6986781,109.0
20009122,109.0
2730497,109.0
16321789,109.0
29521447,109.0
5507371,109.0
21516275,109.0
22531031,109.0
22016473,109.0
28736154,109.0
21367901,109.0
19158672,109.0
21921178,109.0
19604307,109.0
2641730,109.0
19624565,109.0
14175040,109.0
9444819,109.0
27857198,109.0
13190121,109.0
13868137,109.0
17080093,109.0
3827442,109.0
19872862,109.0
13145377,109.0
22229817,109.0
2107939,109.0
682155,109.0
3568596,109.0
6261971,109.0
6553661,109.0
5545560,109.0
24244827,109.0
26549354,109.0
21915201,109.0
20149184,109.0
22586473,109.0
26828970,109.0
11775127,109.0
27237617,109.0
14452731,109.0
25168678,109.0
22438519,109.0
23502842,109.0
21378123,109.0
21631186,109.0
20885420,109.0
8186181,109.0
24077483,109.0
24779615,109.0
24635562,109.0
6576336,109.0
21721898,109.0
11148990,109.0
19159503,109.0
6923161,109.0
24896533,109.0
22971074,109.0
28175959,109.0
23917877,109.0
27311481,109.0
15984234,109.0
27936839,109.0
19861740,109.0
5728014,109.0
13733309,109.0
27846079,109.0
21568187,109.0
9078739,109.0
17477221,109.0
5315955,109.0
25475944,109.0
3120723,109.0
27053726,109.0
24289926,109.0
3387493,109.0
29654002,109.0
8107212,109.0
12233692,109.0
21736682,109.0
9219472,109.0
11165881,109.0
24379887,109.0
16368470,109.0
7272453,109.0
23614112,109.0
23145289,109.0
7742287,109.0
11037023,109.0
13308629,109.0
22336905,109.0
22401901,109.0
16839686,109.0
18988028,109.0
6731373,109.0
17795491,109.0
28673212,109.0
1763209,109.0
10057826,109.0
21825081,109.0
18423707,109.0
732700,109.0
22768701,109.0
27904840,109.0
20296968,109.0
22009072,109.0
27248487,109.0
20007899,109.0
317905,109.0
8251228,109.0
320128,109.0
6849137,109.0
22518038,109.0
16123619,109.0
15488128,109.0
722464,109.0
21813814,109.0
27993666,109.0
13654127,109.0
27250504,109.0
17940009,109.0
413775,109.0
23871290,109.0
14023316,109.0
11983644,109.0
4739407,109.0
15717865,109.0
19194997,109.0
26914676,109.0
16673954,109.0
21799470,109.0
16311513,109.0
13276680,109.0
23109351,109.0
21354840,109.0
29359560,109.0
14686954,109.0
29057571,109.0
11352664,109.0
17314998,109.0
24656108,109.0
9312190,109.0
18488058,109.0
17813907,109.0
15108887,109.0
1914787,109.0
25184175,109.0
6423589,109.0
3181834,109.0
14106099,109.0
325429,109.0
17925111,109.0
29588587,109.0
16323024,109.0
4700265,109.0
3913635,109.0
22051355,109.0
23608727,109.0
1813829,109.0
1984390,109.0
29232781,109.0
25777661,109.0
14705110,109.0
17515734,109.0
26425874,109.0
11190701,109.0
19430305,109.0
26423738,109.0
10075145,109.0
4063357,109.0
2087663,109.0
4126452,109.0
1108309,109.0
4891616,109.0
25680422,109.0
27926311,109.0
21514852,109.0
25346842,109.0
22045554,109.0
12964763,109.0
9596708,109.0
27464651,109.0
13802195,109.0
15928889,109.0
3662827,109.0
10040649,109.0
5538720,109.0
11435936,109.0
25255024,109.0
24366897,109.0
12447273,109.0
3168120,109.0
26874727,109.0
332525,109.0
10015258,109.0
27304971,109.0
29186776,109.0
13666116,109.0
24044039,109.0
20498653,109.0
25266169,109.0
21733997,109.0
21264068,109.0
19341760,109.0
17329090,109.0
23594177,109.0
7480229,109.0
22906559,109.0
2210281,109.0
2636762,109.0
18476851,109.0
18402568,109.0
17297467,109.0
13394,109.0
17623200,109.0
5040218,109.0
466277,109.0
24528299,109.0
4824146,109.0
7496203,109.0
5613334,109.0
20586070,109.0
28543486,109.0
29306568,109.0
3508355,109.0
8423636,109.0
4090748,109.0
16893030,109.0
11618854,109.0
19356281,109.0
18753406,109.0
22615158,109.0
11563821,109.0
17147561,109.0
9149435,109.0
22705115,109.0
13156126,109.0
12776694,109.0
6464070,109.0
24287857,109.0
8411164,109.0
27610608,109.0
7637047,109.0
23101845,109.0
28312421,109.0
16406680,109.0
3369826,109.0
23575358,109.0
21289856,109.0
25872636,109.0
19327508,109.0
14065821,109.0
15534686,109.0
15972733,109.0
27057790,109.0
2671926,109.0
26739303,109.0
27201257,109.0
22065495,109.0
15166520,109.0
11739698,109.0
17031720,109.0
21746100,109.0
21922407,109.0
13938420,109.0
2091367,109.0
21736808,109.0
21782833,109.0
25834338,109.0
16179120,109.0
23062969,109.0
19360201,109.0
21344762,109.0
13952319,109.0
26608031,109.0
3238355,109.0
29149618,109.0
829083,109.0
15529123,109.0
22020786,109.0
9614760,109.0
17941948,109.0
19980048,109.0
7025693,109.0
25590511,109.0
28437023,109.0
22354348,109.0
20815456,109.0
26520935,109.0
29238311,109.0
16546876,109.0
27579844,109.0
28940279,109.0
15491431,109.0
9826081,109.0
239733,109.0
13876040,109.0
21948983,109.0
10115375,109.0
22294102,109.0
20874820,109.0
3012871,109.0
29652515,109.0
15285181,109.0
15248135,109.0
9260616,109.0
9403937,109.0
19171773,109.0
28894636,109.0
25806336,109.0
6347713,109.0
20212025,109.0
18721845,109.0
16465690,109.0
21633501,109.0
4744487,109.0
22706985,109.0
22191760,109.0
1251566,109.0
20933848,109.0
25713663,109.0
23480048,109.0
23620518,109.0
5334478,109.0
21961462,109.0
5936796,109.0
4174115,109.0
21636155,109.0
4128428,109.0
819893,109.0
24521322,109.0
13077370,109.0
3686493,109.0
15956772,109.0
266146,109.0
16081134,109.0
22830328,109.0
4717237,109.0
1502018,109.0
27951070,109.0
13670376,109.0
26598477,109.0
272044,109.0
4774658,109.0
23516943,109.0
16487559,109.0
27136639,109.0
1928570,109.0
12917057,109.0
21864747,109.0
27778703,109.0
12385794,109.0
29504721,109.0
6108021,109.0
21604003,109.0
11282788,109.0
29751478,109.0
25664429,109.0
23513769,109.0
10083580,109.0
14639920,109.0
15378469,109.0
16614713,109.0
17856672,109.0
29543716,109.0
6886371,109.0
25516958,109.0
20212707,109.0
4454400,109.0
21116651,109.0
2521380,109.0
12836502,109.0
5825173,109.0
27106892,109.0
14952357,109.0
8312148,109.0
26306276,109.0
3411815,109.0
7859932,109.0
24676554,109.0
21594436,109.0
9373167,109.0
22419930,109.0
27486387,109.0
27584413,109.0
16837628,109.0
13426681,109.0
23565268,109.0
4198764,109.0
27530069,109.0
25871075,109.0
22703920,109.0
8795721,109.0
3540722,109.0
13711439,109.0
9740264,109.0
11261146,109.0
5742795,109.0
26866483,109.0
21862079,109.0
20476397,109.0
3337808,109.0
24049220,109.0
26131183,109.0
14446717,109.0
15867800,109.0
8666770,109.0
16735848,109.0
29480988,109.0
24750367,109.0
29058736,109.0
29461095,109.0
24495291,109.0
23913344,109.0
22400568,109.0
26948963,109.0
14320998,109.0
28610673,109.0
11438999,109.0
9118945,109.0
1461873,109.0
13813731,109.0
29413438,109.0
26869596,109.0
8405978,109.0
995169,109.0
9710117,109.0
12359146,109.0
8104879,109.0
18194482,109.0
9918963,109.0
23840461,109.0
9679720,109.0
8751691,109.0
975250,109.0
4275729,109.0
23219659,109.0
24101160,109.0
8172864,109.0
29706049,109.0
22151092,109.0
23360836,109.0
3689140,109.0
24041631,109.0
1316961,109.0
11873821,109.0
3717427,109.0
26033423,109.0
2494739,109.0
14660126,109.0
21982618,109.0
4865377,109.0
12780475,109.0
23024065,109.0
3272161,109.0
16664273,109.0
18209795,109.0
19142273,109.0
24582124,109.0
8204305,109.0
12869567,109.0
2051675,109.0
15127414,109.0
4737392,109.0
29569979,109.0
26534723,109.0
17456123,109.0
4126676,109.0
17464043,109.0
24409829,109.0
27572554,109.0
767286,109.0
26055709,109.0
17118782,109.0
5883159,109.0
15219855,109.0
6560165,109.0
10017050,109.0
24391676,109.0
15562465,109.0
26438753,109.0
23808715,109.0
21967379,109.0
25580113,109.0
747316,109.0
18358792,109.0
21501622,109.0
3465651,109.0
22118980,109.0
15378960,109.0
23596011,109.0
187979,109.0
25451077,109.0
20205846,109.0
4753918,109.0
64361,109.0
13658407,109.0
12342876,109.0
21365379,109.0
18267345,109.0
21140951,109.0
6258983,109.0
28086391,109.0
27261014,109.0
9050105,109.0
3376999,109.0
28723300,109.0
26098654,109.0
13061064,109.0
10635913,109.0
6282629,109.0
11514756,109.0
22087030,109.0
5006113,109.0
11323125,109.0
12009807,109.0
8738438,109.0
18501885,109.0
20202971,109.0
23508956,109.0
25902370,109.0
10156314,109.0
29183445,109.0
9825448,109.0
22447855,109.0
28732842,109.0
19827778,109.0
786727,109.0
20257148,109.0
16767867,109.0
13575747,109.0
19162441,109.0
12389931,109.0
20618578,109.0
7221239,109.0
3912794,109.0
690553,109.0
2254412,109.0
6239753,109.0
26847619,109.0
8886910,109.0
15806018,109.0
13235951,109.0
10342806,109.0
19933967,109.0
23714378,109.0
21578513,109.0
13859196,109.0
925240,109.0
9597258,109.0
25287087,109.0
5241757,109.0
21929935,109.0
21483653,109.0
20958738,109.0
10100474,109.0
5003437,109.0
9093032,109.0
21770746,109.0
559324,109.0
23302260,109.0
27466393,109.0
3426028,109.0
16533749,109.0
4216435,109.0
22777530,109.0
24734792,109.0
1520806,109.0
22214594,109.0
17669867,109.0
3068852,109.0
26810466,109.0
26275643,109.0
4077428,109.0
23121375,109.0
29209620,109.0
19787770,109.0
19016912,109.0
22066635,109.0
25127644,109.0
3302932,109.0
16163323,109.0
22245972,109.0
12950979,109.0
11377233,109.0
21934181,109.0
20994326,109.0
17192309,109.0
659880,109.0
22731353,109.0
21947039,109.0
29453891,109.0
13709619,109.0
15099149,109.0
28603871,109.0
3825437,109.0
27490389,109.0
14297224,109.0
21609424,109.0
28890259,109.0
8887748,109.0
28071460,109.0
23808032,109.0
16811364,109.0
21484947,109.0
19533966,109.0
26553542,109.0
12051116,109.0
13019720,109.0
9231257,109.0
4694622,109.0
28661064,109.0
18448556,109.0
13124737,109.0
1392079,109.0
16480673,109.0
20900299,109.0
15250168,109.0
26828553,109.0
15114265,109.0
15799563,109.0
4532989,109.0
11015593,109.0
18482729,109.0
21794522,109.0
29051411,109.0
8304809,109.0
20653520,109.0
20801388,109.0
23992091,109.0
4470423,109.0
12836808,109.0
1966565,109.0
24780380,109.0
800918,109.0
766814,109.0
27636227,109.0
3467744,109.0
7966943,109.0
314442,109.0
26305529,109.0
16113712,109.0
23755278,109.0
555206,109.0
19454344,109.0
4211510,109.0
22227431,109.0
25869449,109.0
28457838,109.0
24575257,109.0
23550857,109.0
20616492,109.0
16309452,109.0
11043970,109.0
27761249,109.0
18692321,109.0
12404677,109.0
27362309,109.0
7858023,109.0
25705191,109.0
20033770,109.0
29612248,109.0
13137970,109.0
14928336,109.0
7986666,109.0
10755640,109.0
18314397,109.0
22956809,109.0
10018313,109.0
24495238,109.0
1734724,109.0
19436446,109.0
998312,109.0
29630553,109.0
9882147,109.0
14827752,109.0
9452124,109.0
28987362,109.0
12969014,109.0
12170991,109.0
16604442,109.0
22453527,109.0
18590415,109.0
681805,109.0
10575811,109.0
24917792,109.0
7901715,109.0
4786818,109.0
2888088,109.0
24895943,109.0
24965862,109.0
21939486,109.0
26329328,109.0
23623969,109.0
7086310,109.0
9576278,109.0
8993422,109.0
6449002,109.0
21972082,109.0
21698837,109.0
6601683,109.0
4295108,109.0
13208373,109.0
20284711,109.0
19472799,109.0
16969156,109.0
20604857,109.0
15492561,109.0
15478143,109.0
12796391,109.0
6822403,109.0
17253106,109.0
9410042,109.0
18766657,109.0
15816784,109.0
19790601,109.0
27914324,109.0
23262857,109.0
6538963,109.0
6407534,109.0
9096381,109.0
29626161,109.0
22986139,109.0
21312495,109.0
4581788,109.0
638218,109.0
17472887,109.0
24330034,109.0
28329261,109.0
26653712,109.0
11585049,109.0
28412831,109.0
22376903,109.0
5495026,109.0
9596608,109.0
17923165,109.0
18153026,109.0
21740278,109.0
4687896,109.0
4365765,109.0
18430588,109.0
1843891,109.0
20264224,109.0
4135674,109.0
27237609,109.0
10790350,109.0
1303850,109.0
22569493,109.0
28344462,109.0
25786000,109.0
19521605,109.0
8720488,109.0
23078073,109.0
4487846,109.0
12706347,109.0
3067093,109.0
11553451,109.0
15095408,109.0
21884602,109.0
21186066,109.0
22085185,109.0
29166232,109.0
2432545,109.0
22277333,109.0
27929173,109.0
13379635,109.0
2066165,109.0
13411367,109.0
28520183,109.0
1524711,109.0
9819545,109.0
18894445,109.0
2139828,109.0
11651283,109.0
26639054,109.0
4122050,109.0
19999160,109.0
22318742,109.0
19349497,109.0
1954429,109.0
13282779,109.0
24561950,109.0
7966358,109.0
13688249,109.0
780858,109.0
10540337,109.0
21524324,109.0
11755816,109.0
10588692,109.0
26594677,109.0
12211625,109.0
16996170,109.0
18993379,109.0
17317366,109.0
16485990,109.0
19720270,109.0
4705670,109.0
19343326,109.0
4439839,109.0
26784754,109.0
5692807,109.0
19710742,109.0
26663557,109.0
9133645,109.0
18957055,109.0
23756498,109.0
10068269,109.0
20686134,109.0
25085980,109.0
9238214,109.0
28431734,109.0
27546132,109.0
9003691,109.0
23654584,109.0
4359756,109.0
26679556,109.0
22462752,109.0
2067166,109.0
7348959,109.0
15930495,109.0
27337454,109.0
19288313,109.0
13540233,109.0
14109365,109.0
14313481,109.0
1476484,109.0
26058246,109.0
21475619,109.0
26006344,109.0
7796446,109.0
27279953,109.0
17417619,109.0
18551084,109.0
11227558,109.0
22176782,109.0
26465686,109.0
6673638,109.0
13443722,109.0
257097,109.0
5006114,109.0
23306531,109.0
17285548,109.0
8337597,109.0
784122,109.0
18422285,109.0
18750416,109.0
7483853,109.0
20207945,109.0
25941191,109.0
20845313,109.0
10439129,109.0
6609293,109.0
7598279,109.0
13515007,109.0
17605729,109.0
5940920,109.0
10366041,109.0
20618049,109.0
9521009,109.0
29412375,109.0
24874467,109.0
24188926,109.0
18461296,109.0
4821786,109.0
29511701,109.0
2135754,109.0
28845345,109.0
16734212,109.0
24942175,109.0
833519,109.0
21408586,109.0
21898567,109.0
13140389,109.0
29152320,109.0
11125166,109.0
16140496,109.0
23612811,109.0
18752307,109.0
11847014,109.0
2578373,109.0
8307946,109.0
24592583,109.0
20016493,109.0
7174067,109.0
23021573,109.0
25512622,109.0
13749509,109.0
16085546,109.0
29094342,109.0
2838319,109.0
3050544,109.0
28567040,109.0
13479511,109.0
19907609,109.0
665394,109.0
28539077,109.0
26743923,109.0
8228217,109.0
13573790,109.0
21579325,109.0
21770599,109.0
19317831,109.0
24899087,109.0
21449126,109.0
27779997,109.0
20111316,109.0
8881955,109.0
20968000,109.0
28792189,109.0
14203693,109.0
13444238,109.0
7095783,109.0
19181924,109.0
13864224,109.0
19196146,109.0
28047244,109.0
25341465,109.0
24780796,109.0
19569054,109.0
24432685,109.0
8422085,109.0
22064879,109.0
15050044,109.0
28344821,109.0
20124372,109.0
28098799,109.0
13973268,109.0
23827761,109.0
27523963,109.0
21959552,109.0
15495356,109.0
18999147,109.0
7913426,109.0
13451379,109.0
7949480,109.0
10628495,109.0
14926631,109.0
4698079,109.0
29213886,109.0
15985264,109.0
4623635,109.0
22213508,109.0
23974919,109.0
16827715,109.0
470498,109.0
8213227,109.0
8219648,109.0
17343967,109.0
17629529,109.0
21851570,109.0
9794825,109.0
14199146,109.0
16650612,109.0
5849810,109.0
9428221,109.0
1818411,109.0
1013648,109.0
22302587,109.0
26814523,109.0
1186569,109.0
20690781,109.0
29221565,109.0
28209194,109.0
29681842,109.0
13641995,109.0
29416693,109.0
14153178,109.0
7355158,109.0
18375815,109.0
21871576,109.0
13488308,109.0
29257345,109.0
16601841,109.0
20743194,109.0
29393457,109.0
2237032,109.0
13732215,109.0
25616450,109.0
13556488,109.0
23135,109.0
15833015,109.0
22651901,109.0
22629696,109.0
26334004,109.0
5581272,109.0
15845077,109.0
25743841,109.0
19743260,109.0
29392612,109.0
28548195,109.0
6016379,109.0
23142952,109.0
22946348,109.0
24482313,109.0
8105749,109.0
9433234,109.0
21439269,109.0
1970915,109.0
23006296,109.0
13495499,109.0
20406982,109.0
27986246,109.0
26991846,109.0
13617449,109.0
21098980,109.0
17294950,109.0
21012991,109.0
21577526,109.0
19803462,109.0
28937520,109.0
28468229,109.0
23715388,109.0
8439595,109.0
13348987,109.0
7245289,109.0
29152795,109.0
28940768,109.0
2344112,109.0
8014298,109.0
4269862,109.0
21950963,109.0
19010266,109.0
1171614,109.0
25971425,109.0
10382430,109.0
28001862,109.0
28129565,109.0
14487072,109.0
19873185,109.0
2653644,109.0
8847542,109.0
6692213,109.0
26734536,109.0
20112687,109.0
4902025,109.0
16617969,109.0
926337,109.0
1072071,109.0
24500966,109.0
9808055,109.0
16778903,109.0
15591309,109.0
16005905,109.0
28477383,109.0
13916105,109.0
9546994,109.0
27045546,109.0
7965847,109.0
6652755,109.0
12956315,109.0
20469880,109.0
14041548,109.0
8341556,109.0
24780232,109.0
24229928,109.0
21531185,109.0
6069703,109.0
19874046,109.0
5656639,109.0
12009779,109.0
7953690,109.0
22851242,109.0
14334031,109.0
17893477,109.0
18254908,109.0
28301882,109.0
23660051,109.0
20301415,109.0
10074282,109.0
26953440,109.0
28916919,109.0
4189428,109.0
23839221,109.0
20712140,109.0
13561402,109.0
8538077,109.0
21491135,109.0
2618288,109.0
9613465,109.0
1089619,109.0
27432653,109.0
21701695,109.0
5285141,109.0
5251673,109.0
13935511,109.0
5316266,109.0
7037918,109.0
22786489,109.0
12244218,109.0
26785149,109.0
12863090,109.0
8473811,109.0
719621,109.0
848087,109.0
23521858,109.0
20505979,109.0
7546944,109.0
2362306,109.0
7955150,109.0
26003793,109.0
15706724,109.0
26470880,109.0
23601676,109.0
9594995,109.0
20459849,109.0
26439884,109.0
13204919,109.0
7431316,109.0
23428475,109.0
28368404,109.0
9685114,109.0
16722760,109.0
4823910,109.0
15041647,109.0
28153346,109.0
9153075,109.0
27169886,109.0
670767,109.0
8286580,109.0
4787201,109.0
19268130,109.0
9926599,109.0
13586284,109.0
22117835,109.0
11043651,109.0
27368907,109.0
22119375,109.0
2045727,109.0
1148978,109.0
14596236,109.0
6291568,109.0
4701270,109.0
4077427,109.0
736187,109.0
11791225,109.0
11360854,109.0
22451363,109.0
25518386,109.0
9990200,109.0
1728339,109.0
28083998,109.0
19220496,109.0
8167884,109.0
27370359,109.0
2419574,109.0
11513480,109.0
23629119,109.0
7480795,109.0
8964740,109.0
8719984,109.0
9299707,109.0
14236734,109.0
17411672,109.0
20030489,109.0
19266068,109.0
6051782,109.0
7194042,109.0
60864,109.0
855542,109.0
7807454,109.0
205485,109.0
22797978,109.0
18375685,109.0
17938337,109.0
7939074,109.0
26005933,109.0
22694177,109.0
13202374,109.0
25278248,109.0
27731269,109.0
24632879,109.0
28418722,109.0
29560285,109.0
45393,109.0
1785942,109.0
29699560,109.0
2150818,109.0
21798501,109.0
264323,109.0
18997907,109.0
23377713,109.0
15535199,109.0
14443766,109.0
3783639,109.0
1937761,109.0
17097495,109.0
15663603,109.0
18341580,109.0
11362069,109.0
15071519,109.0
15767894,109.0
17764129,109.0
20016901,109.0
25457583,109.0
26501755,109.0
22846744,109.0
7006494,109.0
1878965,109.0
7661735,109.0
19093789,109.0
