Id,Predicted
7434615,143.23119851701114
26401133,196.4781684101322
7082866,192.24525850312858
9883870,287.63520432297616
13092522,106.13955360393359
26716581,99.13570813127203
18840683,60.63298228288764
13996108,260.9834999382749
26039386,87.93268542480513
27584712,79.06624294057718
1771989,101.93699055766034
13431961,264.5241690069116
14365130,177.46297492525932
23480798,167.77051960759826
24538997,51.803256949134635
20333200,87.10398038696731
16163482,298.18638889147934
294353,60.015027457707845
16214500,108.74749363937238
12325291,408.9372622052472
918049,167.39813344327908
14110144,200.7129926626557
28670804,266.5182273848399
20504269,91.26319562883378
258740,106.36125798707364
22249905,218.10380045572253
29282847,209.4719014257246
14153242,173.9118234653794
6452188,206.7967857213365
22878070,343.4119454910981
14403485,93.9224056162808
12990172,180.65887684060934
12970522,191.40711225504768
19429274,81.85510078821045
13788900,221.20599581199815
21026558,117.51678497189788
15079046,108.29647084889491
20516112,47.29748236673875
18354821,27.30027037589757
17791923,110.60510812017631
25033991,263.2978553026013
27283118,162.3810076565142
17790276,111.81173120117653
21217451,56.14854805287983
4244479,158.61417329429378
19431893,43.27875497852642
7458297,81.85510078821045
21838658,155.61697072403234
19764136,206.45828179884938
24352306,113.23516315084477
3951363,59.34630861768349
3758296,90.17289100774477
8241894,65.35983021923953
12050280,139.64861581244233
27133188,79.6117135454458
22153425,152.42180267349045
4447524,169.12999144245384
21550105,119.92868148954862
3929669,117.73361731027191
19787238,204.67313376138213
12806016,188.6793682805034
16544473,169.4246426572775
2267692,176.20705870437172
756892,169.40890599435198
17450190,72.89435886430017
83243,93.44457505503674
17590481,298.2571442139724
6919971,153.17885682163916
276120,198.63735121792698
24313537,240.92319674981854
18361399,187.99910289267578
8964308,129.39357149657087
1604488,96.448173616394
7973484,230.21256969759384
20569589,196.53625086094834
24444586,154.24065796540316
17298,229.85116753482464
26197763,62.135166465316765
2284454,370.55557439601387
16634804,111.08532869652818
2552938,196.97942511339113
26950547,231.43855680361528
25183760,202.13649844698057
10175187,77.95445803483965
19384143,218.40997586899465
8625398,179.19459733881445
6926686,96.03141917849524
27338569,125.99093244531242
26258306,200.37881116350303
6014327,129.03725586790233
26475819,45.647192289538665
13115688,193.39919791084722
3344383,245.44772760205404
27435179,43.66561691070996
3944737,149.38331109998788
23644347,31.989259481934056
21780636,197.58995331586976
5682992,119.92868148954862
253815,101.1234388555965
10038776,47.645416477621524
6809332,180.72485653848656
15037251,138.95487923845505
7516992,107.21817165636837
19307798,141.5426476784255
1132201,53.72088036917921
4359703,198.61466028403672
976167,142.22854019045042
20827546,60.52300271095111
21171726,151.5095280667748
26735765,51.24038769584949
15494542,114.5115828665845
10289124,167.340343231004
24678015,103.00954444036378
9089306,206.863357602356
21211033,113.60642262072386
16740779,57.32409383619181
8504231,117.11466841429993
25949165,119.92868148954862
3359001,196.0444001090195
24583519,54.95081953970778
3850493,179.4363187675467
19530652,62.135166465316765
19409691,153.95932926505984
17881079,86.69852829143133
23122670,119.68804766597962
16867729,60.67088696352188
11159781,21.879376527229596
16364491,215.91636891633135
22304581,136.4500475043423
5409372,160.68933223783304
23484328,62.135166465316765
5816154,111.46434291010418
13619661,81.85510078821045
16648750,171.95675397072137
19298911,42.384234310958504
21593872,73.23606956381846
23903189,117.59259433316635
14024257,120.54873144700655
25317793,22.990763056785838
1479113,87.88166861277357
13604994,121.28736827267988
10475047,38.19999947362915
2303583,219.5602590304625
16050081,140.52854780967962
27952152,33.339074000529365
17152350,262.553054044914
19969420,118.37997337861616
25101138,354.6863592684406
10050847,46.750708449932446
11888948,179.75019040535312
2127713,172.08819504665058
4948953,81.85510078821045
6297613,101.04552086383295
16679726,113.27696285828154
9843826,196.08776913344064
21422090,69.30365426187265
18748170,48.94207331202088
3826037,28.533168738432153
840103,48.09993049499273
13004741,115.90011153676296
27018851,220.54158257904635
9247923,170.6847491732134
7808003,203.46820089932365
915020,129.21274209724226
19787716,135.84021361942314
9318504,62.201146163194
15412415,98.04328347020359
28302975,251.04432593513116
24538208,124.84432139760473
391948,106.9852986686328
6607833,93.26171457508293
8045421,198.8002483373918
20904409,59.25782405724057
25946172,42.81984428157361
9512419,119.65230812419446
26951357,108.93484958278226
10338696,49.12641816558781
3352608,296.0739763265289
28491822,106.84311727008665
29630309,65.62336088839648
20586035,20.924789702885207
24390991,317.97943939610445
29313136,140.29451819018232
28127009,101.2009169342435
26747409,84.52616594551336
25292558,98.0621834134438
10212686,40.756386777346435
20741563,60.32974483781376
4482783,56.391197403808704
9464046,40.83723859872548
635282,210.52310424617625
9754751,175.98568497390738
25816212,294.55215316151833
21678001,225.60392902449908
10318675,50.923100299693644
6048412,273.49784063749576
16027312,149.18867546690143
23540017,52.50444628149393
23545634,90.44027606636584
24823077,30.42865100746694
8989380,63.04169319582799
27306234,58.16917804166236
23355364,315.35199609954753
21658519,184.44581425082228
27967972,34.339569897521045
28510269,16.860290657661693
23002371,112.9490682368928
7116670,117.13982364191536
23875454,139.28906517477662
3038614,186.10532885738638
7205064,139.64861581244233
16380258,153.55218164305958
29382702,343.2277200030281
16514808,107.52802374446
14710717,39.48135194583419
14201811,119.92868148954862
23291441,21.342149296865017
21845154,176.86634532404673
521522,66.1811854631046
11491051,172.29079344742712
13997415,231.0066400704208
1645181,184.98625245422357
6758846,162.53976119497264
27901272,140.1927829011946
18517584,139.7964382916379
19911921,212.2942250609322
13548101,166.35387533753726
25995800,254.95925042444404
18754907,42.403542755287305
13908291,247.37248711990327
27964166,246.47176949958765
10972514,119.92868148954862
19698644,188.7480062531459
29435698,197.78577372319447
1637178,143.80003608959845
8547691,101.830670338454
29052983,110.1498725477714
259946,175.17669177395598
17405775,53.484362692349784
2660576,31.875826608853828
7094539,216.88886366054118
9831392,87.51501046786098
8119018,84.21649106862705
12070965,59.095797411682604
27366434,186.14044163943325
16122223,139.10415295811703
28680576,88.67908921949714
4756280,21.50865591220291
11849017,304.74075224558555
19981889,115.16861146535086
6660373,87.54875225377114
26258407,224.55505543979484
17847644,144.40801518165352
12604187,162.8683951177427
11007370,315.35199609954753
27975725,85.70517427781076
9960135,97.0389111831396
28182409,43.9224082198997
16394193,48.351095379286235
22885310,33.13389630397198
3553679,115.06035345976133
20228476,57.851937553648206
25933116,201.7918023325529
8052841,143.45017817367892
7177958,178.53714408271534
13378643,97.03455861465112
2204397,121.33062913740542
22866619,147.04081212136072
12287479,53.1095708992693
6759264,30.71702221805485
26199962,165.13011727048126
3531190,268.0093976283827
15067291,100.2441376899331
21343278,82.03637417079257
23256946,87.40146379712999
12346131,347.80647916784915
12972320,316.0802437240292
62230,5.912054499144986
25262332,97.0162333012981
19348233,62.135166465316765
289995,121.66741336800784
20786225,162.88696638560316
28471411,338.3844407056114
17269342,172.60272226041297
15113377,116.37149041442375
9572448,58.23098435999056
6329973,114.53294436648287
212544,143.03242865968934
6956274,37.00700677478781
7750282,53.484362692349784
272706,122.9182678289376
26893530,18.36209297819599
16333699,116.02803873617782
20540868,135.0637291842173
1972126,304.54574103785365
6937897,84.95059924143277
6113839,196.72428208755224
14851530,38.04838075109221
17861841,37.02013366401226
887292,248.05374737863005
13258556,145.69621970126946
6168663,118.29314777739323
9280902,116.74234594852707
258686,46.83104483258157
17531493,101.24234029594301
26000559,6.107800853088108
23108981,236.0957711024472
29458518,131.14532144506967
26107882,610.6059292800844
12547357,41.951961472661225
19069915,171.68431855727937
27520341,158.14260003822062
12894048,91.25064646148904
6845877,149.15809480632956
28531920,268.7331887232889
9347368,283.0295754228697
22206760,74.78301402890862
20799199,181.88533592580575
14330038,176.23185249405952
18655581,193.3170575177604
29536152,483.3490032486018
21827433,267.092421442797
28862785,189.49855515747637
29680421,256.98428701735867
19945974,219.18710826982124
7748422,136.05852250922874
14663344,171.75675876591419
9733227,119.37606774488876
19811020,130.55153736274718
18720911,113.04757200901352
11320246,114.43248257524847
16667109,139.27244130724503
27611223,39.38568126058813
18511001,164.41048388303017
6346456,201.02471354124302
19455284,141.2267741858374
13094250,59.2006765615225
15917981,215.09491393917818
4783674,81.85510078821045
18777640,43.49022651257151
893853,177.2921703238493
26934498,120.01596616963684
22278941,110.12988429014784
21081172,368.8322196801839
121473,143.8554786510632
13771885,61.86750889017398
19750474,200.37881116350303
16869999,92.1024327636575
23678832,81.85510078821045
20744786,267.22052364226465
27953850,155.64862657443467
26497309,170.91750784209498
12652964,57.806219754620145
22232328,263.878839890843
24538544,243.81247487440197
14894267,149.59247787372894
9838523,86.86752968999758
13300113,60.2832209093104
21593823,144.3429834227487
21121688,58.07936563745361
22929942,142.58529613927118
7265079,57.16856611485774
13377443,86.30590523913719
20073605,81.85510078821045
7202612,32.412700187484404
21476172,187.54861745643882
12379298,92.93987508956607
9825967,197.28995790104045
13959346,48.645001425620706
302309,366.93460588689965
19413670,59.91279335083718
14332210,142.5577639940816
16981845,175.43695087143104
16630483,213.31951040998172
3209980,79.51636827445978
29410763,378.74702021051775
20611,58.63088760130729
19785676,81.85510078821045
27544201,150.64647659085497
21610552,81.85510078821045
9487684,146.15091814626572
2919885,85.20779560984823
26420986,148.3416234127992
27573342,270.515964041135
6986781,273.82517880756234
20009122,89.52903595493515
2730497,126.55333187919788
16321789,55.20743651393602
29521447,104.73916589682673
5507371,56.80814889078529
21516275,205.12591702042278
22531031,103.90219714671505
22016473,46.7051061366993
28736154,162.5326809210586
21367901,66.28382897847858
19158672,238.41206071573563
21921178,185.64899716650527
19604307,162.30523046216487
2641730,93.70875501795608
19624565,335.8047807152412
14175040,163.6086409834692
9444819,305.1660021441351
27857198,377.80862796787744
13190121,325.3044331183003
13868137,92.07528168820822
17080093,55.89843655556365
3827442,222.6124409061991
19872862,34.989758533512074
13145377,132.81302012100548
22229817,198.2322474102919
2107939,30.29461854862997
682155,119.50404060268868
3568596,130.34460910381767
6261971,117.13982364191536
6553661,56.462808555086895
5545560,208.52895803472336
24244827,130.70665053471825
26549354,264.8710291659794
21915201,332.2115409031349
20149184,329.3701719093494
22586473,103.53107349192963
26828970,151.7327425566583
11775127,215.96713529726512
27237617,225.2911929952475
14452731,107.20303260907275
25168678,131.16150670232906
22438519,127.2479580673537
23502842,145.66789806302327
21378123,120.13492796644205
21631186,21.17106162695395
20885420,169.5916436377156
8186181,140.14663896546313
24077483,70.28447565767901
24779615,38.67245916904815
24635562,32.63610346246364
6576336,37.1192553179784
21721898,165.25095691601865
11148990,228.11567999942162
19159503,55.32841247045457
6923161,117.55468965253212
24896533,59.34630861768349
22971074,288.8558348546385
28175959,162.5326809210586
23917877,418.90536892728664
27311481,181.72898830409713
15984234,519.6917054598994
27936839,59.268413780055184
19861740,195.10224743695053
5728014,182.84758456595534
13733309,205.70462151119278
27846079,223.3772728504768
21568187,66.86453919625626
9078739,25.10865165464719
17477221,232.0552760201329
5315955,132.7806360281608
25475944,13.85308409137474
3120723,144.0974070471683
27053726,154.35821955315697
24289926,126.05230442375861
3387493,258.12097968765795
29654002,154.14662416615772
8107212,53.92686864461106
12233692,90.63083826830308
21736682,117.61374816605232
9219472,163.60431313755964
11165881,29.727536661818903
24379887,104.23920871494974
16368470,203.87847851996202
7272453,139.64861581244233
23614112,215.69699943415375
23145289,215.82584968828735
7742287,66.45921449539546
11037023,54.63886630442249
13308629,114.71960481521663
22336905,478.5611609310839
22401901,166.68298618992014
16839686,173.67926358795353
18988028,25.634094842364746
6731373,35.175633246040505
17795491,77.30252538924674
28673212,180.98756835476075
1763209,60.77207830547587
10057826,129.22860657219513
21825081,220.15789070228766
18423707,197.58995331586976
732700,171.03896498423865
22768701,83.73722896768598
27904840,459.7608377826972
20296968,159.51206429100245
22009072,185.04147309158557
27248487,175.63155735919636
20007899,142.58529613927118
317905,100.14528720580266
8251228,51.74689763580781
320128,142.43726216962972
6849137,95.21363140964779
22518038,123.74915596890776
16123619,359.956397702504
15488128,63.87916284655907
722464,143.8784898176585
21813814,39.779281915843114
27993666,36.11524203874623
13654127,161.5444098350913
27250504,37.63404206245207
17940009,139.8060674728799
413775,175.54324753960947
23871290,40.60981051492007
14023316,79.06624294057718
11983644,98.57449144614864
4739407,154.23379902677064
15717865,14.965218254948923
19194997,144.19516094355313
26914676,218.06360541071692
16673954,175.49700968254132
21799470,51.12391697303411
16311513,119.61201036365401
13276680,48.00990508853705
23109351,212.40417408547634
21354840,177.52343178478802
29359560,177.35133996203965
14686954,40.143523131514726
29057571,64.12044992252146
11352664,165.6779806188258
17314998,132.90353329259432
24656108,170.5577926387079
9312190,241.31845763418286
18488058,101.20649217265091
17813907,200.37881116350303
15108887,46.86520077111905
1914787,32.93778694548523
25184175,202.13649844698057
6423589,126.90749304194065
3181834,535.696691898265
14106099,182.96997517192344
325429,169.79282756844987
17925111,155.22943306372252
29588587,141.98049715387688
16323024,161.74689336870722
4700265,58.23452371194595
3913635,203.31436399802539
22051355,146.6977191025868
23608727,112.9490682368928
1813829,120.70341494888558
1984390,169.25923397908798
29232781,126.75500959037905
25777661,100.55860852444596
14705110,106.72271549037862
17515734,26.306435809796255
26425874,32.085441251875906
11190701,79.06624294057718
19430305,113.0515686617299
26423738,202.13649844698057
10075145,288.5251337355794
4063357,166.66087302841868
2087663,130.03384961293335
4126452,225.8417187840795
1108309,221.09391720040782
4891616,179.91630907782292
25680422,109.12836750395698
27926311,103.69586158610463
21514852,28.710912690216603
25346842,46.04421896643859
22045554,62.135166465316765
12964763,171.87984617894367
9596708,198.91341439509017
27464651,205.82419495317043
13802195,135.84021361942314
15928889,36.33146044053514
3662827,217.61342966661212
10040649,50.923100299693644
5538720,54.159726172066684
11435936,228.08283942754096
25255024,148.2819505701622
24366897,229.65754622863687
12447273,60.74669632479035
3168120,168.24614272266308
26874727,48.60093118631278
332525,146.6527164122223
10015258,125.98323009441327
27304971,112.9490682368928
29186776,159.5003921413385
13666116,109.96326961236414
24044039,42.72428449031938
20498653,46.19048041809377
25266169,45.93392104834339
21733997,120.56717934062942
21264068,166.72886484363332
19341760,164.24277511287295
17329090,200.76483828078366
23594177,267.6824879053187
7480229,100.92568828589386
22906559,53.484362692349784
2210281,115.06035345976133
2636762,109.31576046184551
18476851,46.6832988708167
18402568,7.196040028077732
17297467,50.30088325414711
13394,49.90366502231717
17623200,374.24415669226823
5040218,88.6090761270926
466277,206.71107578029745
24528299,48.20779896579728
4824146,165.5012101333835
7496203,23.32317628453778
5613334,81.85510078821045
20586070,346.2087970838001
28543486,319.1674785664807
29306568,203.5851918662596
3508355,122.86536181637747
8423636,225.57584217168187
4090748,144.9366519906531
16893030,90.85514207698259
11618854,13.647751950070017
19356281,187.97815341841442
18753406,57.682870983148575
22615158,119.92868148954862
11563821,103.53202307188887
17147561,83.98100076068135
9149435,144.3429834227487
22705115,123.77700277704352
13156126,325.90463511131105
12776694,95.51039011751787
6464070,62.633180071824015
24287857,68.2807435859074
8411164,175.87129038098536
27610608,238.7240162145271
7637047,152.5708591245334
23101845,104.91509596325132
28312421,164.88289741099945
16406680,267.3375610303251
3369826,133.9154541015739
23575358,183.2018690179426
21289856,189.91663969300305
25872636,371.5262508775934
19327508,92.62177793466539
14065821,195.97405509153793
15534686,136.85975796480903
15972733,135.7479730590715
27057790,118.47936160405635
2671926,101.18622485572041
26739303,97.6910456744584
27201257,117.80013765433026
22065495,106.95268463715384
15166520,35.59347313270406
11739698,228.17535613691723
17031720,136.85975796480903
21746100,230.58319970378855
21922407,220.09874548639675
13938420,44.52830891705287
2091367,43.460767445006155
21736808,169.87358525474804
21782833,311.2198230914718
25834338,116.68782823062034
16179120,92.36366943671074
23062969,104.78081227879491
19360201,172.54042877465133
21344762,171.88067982563672
13952319,79.3875370694325
26608031,264.4488527410388
3238355,167.79372549043052
29149618,135.7479730590715
829083,168.72746788840828
15529123,156.36272484397097
22020786,135.40358113615255
9614760,130.7153977608525
17941948,119.92868148954862
19980048,191.88244152286993
7025693,81.85510078821045
25590511,212.64704925135072
28437023,169.05024753552405
22354348,182.17475857872597
20815456,123.05833800679153
26520935,70.62687113391456
29238311,256.98428701735867
16546876,50.07347986378133
27579844,347.55307347031646
28940279,62.135166465316765
15491431,57.899487382117016
9826081,36.89869116472043
239733,88.98056487981835
13876040,190.04692701813613
21948983,95.52541790787798
10115375,165.32153876869188
22294102,170.7958467573144
20874820,125.45990587823256
3012871,164.9060625512709
29652515,329.35347252189314
15285181,117.13982364191536
15248135,51.44673946338557
9260616,138.99828861000753
9403937,164.14532322047222
19171773,49.87521269518196
28894636,150.43271858154793
25806336,91.92503808260321
6347713,115.63763945948625
20212025,109.7166128570609
18721845,51.56522702294407
16465690,110.6872919215479
21633501,325.7011050885955
4744487,159.59404368938226
22706985,187.12971533641644
22191760,121.79799733856903
1251566,230.88392495903798
20933848,85.25711797694859
25713663,36.50475646557712
23480048,99.39563946947617
23620518,197.58995331586976
5334478,159.87158399752985
21961462,198.7629129391712
5936796,101.15686556450389
4174115,285.0284654322443
21636155,56.618625487614125
4128428,157.14724867833928
819893,95.70353157072998
24521322,202.13649844698057
13077370,94.02730770491306
3686493,215.11135025002622
15956772,67.98542300351471
266146,166.90113566457
16081134,31.363133694190466
22830328,154.10297108952435
4717237,109.02937222387314
1502018,37.23966831334934
27951070,36.86939490169625
13670376,229.4094341690325
26598477,378.0577137033082
272044,179.65055723320467
4774658,119.92868148954862
23516943,5.37435388233817
16487559,102.05704528271946
27136639,55.04993772583424
1928570,117.43717936728802
12917057,184.0518004774038
21864747,62.564104450236215
27778703,182.7726276965252
12385794,235.8427359683528
29504721,308.33428221965977
6108021,136.25158526435533
21604003,173.32777664064764
11282788,107.22446875882777
29751478,176.75823408723852
25664429,93.63018563614213
23513769,216.08622545287997
10083580,60.63298228288764
14639920,187.13589006365805
15378469,59.34630861768349
16614713,102.6534201331437
17856672,209.9662441530727
29543716,274.50568395151504
6886371,149.13762170611813
25516958,143.3892106208371
20212707,101.02589034297206
4454400,202.13649844698057
21116651,201.73309774015138
2521380,119.92868148954862
12836502,116.43664477812712
5825173,222.85260424641245
27106892,290.5504411877796
14952357,52.466079383421146
8312148,219.5952532281171
26306276,58.69984357054166
3411815,49.386073178754984
7859932,71.96333628031138
24676554,118.81555557763524
21594436,192.20983647938618
9373167,113.04611813341798
22419930,45.32204169501409
27486387,129.04530864592678
27584413,60.33064737773185
16837628,106.63319776280991
13426681,144.60150248109076
23565268,269.9591388204043
4198764,103.60969709860919
27530069,215.64366382745715
25871075,302.0085308163775
22703920,46.24495138947502
8795721,109.05039198344362
3540722,125.31308456243906
13711439,170.00969829350674
9740264,142.80719926849747
11261146,189.57229169024436
5742795,207.1316567105234
26866483,50.315133550376686
21862079,140.5736226179682
20476397,239.39608301628425
3337808,372.4266033233854
24049220,328.2076856094555
26131183,32.27574964355492
14446717,175.9887880042046
15867800,32.05508331577738
8666770,195.35535568961407
16735848,38.98272857150732
29480988,81.85510078821045
24750367,37.242280078330595
29058736,81.85510078821045
29461095,180.79921468794316
24495291,45.23616874053033
23913344,218.91070631602042
22400568,171.97576575690033
26948963,49.2474780851301
14320998,69.13027965269836
28610673,38.68617219566556
11438999,62.135166465316765
9118945,46.39077734858478
1461873,91.65187752881229
13813731,48.27198600088224
29413438,138.68465338590033
26869596,135.01145765752088
8405978,109.44174493568313
995169,212.0069064614904
9710117,62.135166465316765
12359146,298.4970257358594
8104879,56.84605357141953
18194482,114.1138724094589
9918963,116.75053722076609
23840461,90.19354226202721
9679720,36.39818721623439
8751691,62.06605727443653
975250,38.95959029425666
4275729,184.93076067516924
23219659,119.25442251565472
24101160,324.35339129785723
8172864,121.47689167585105
29706049,257.473320788878
22151092,45.410229872371545
23360836,190.37641639313313
3689140,167.38612320286592
24041631,36.87333565143092
1316961,95.80026401796424
11873821,113.77514897150279
3717427,139.64861581244233
26033423,268.50439409820024
2494739,193.95510833805477
14660126,262.4750501958865
21982618,115.797071300417
4865377,187.6931335299734
12780475,109.99935206042218
23024065,218.3606317482363
3272161,207.55533033395403
16664273,121.3267957602721
18209795,108.8142408465281
19142273,6.291836996347584
24582124,62.135166465316765
8204305,170.52732639033044
12869567,253.73193013262875
2051675,41.279569263199164
15127414,108.07828928839298
4737392,76.23159358351433
29569979,61.76686256898551
26534723,235.08769737901343
17456123,53.44662538288726
4126676,170.52084862270408
17464043,51.054346528254285
24409829,151.60017234702758
27572554,64.37470611972417
767286,116.03712487157333
26055709,46.36904949247686
17118782,166.71724096201186
5883159,221.44858383412418
15219855,166.72145503417468
6560165,221.43885270154422
10017050,29.58710038129641
24391676,391.5003354791432
15562465,159.68006972350187
26438753,192.9879717507416
23808715,141.9143363912484
21967379,95.7660864140556
25580113,339.0779875214282
747316,118.43195892900461
18358792,338.23565685021606
21501622,129.0256964515262
3465651,44.037700372972836
22118980,60.287761508751856
15378960,182.0524571115485
23596011,43.42989809868004
187979,151.40563440447687
25451077,217.30988763876346
20205846,36.15471043691487
4753918,75.11001826836244
64361,193.14875054506726
13658407,156.65538269205837
12342876,195.7563952955023
21365379,176.7177990268742
18267345,52.56724015933453
21140951,339.7841632309808
6258983,89.13080213087707
28086391,102.07455712121134
27261014,93.60400249414073
9050105,277.775086054756
3376999,185.39052473911204
28723300,333.5605160013366
26098654,332.55057069761824
13061064,118.54021134902223
10635913,153.95932926505984
6282629,192.99426610399192
11514756,134.35048024705958
22087030,370.3294928024489
5006113,297.6211076447762
11323125,109.11457114765366
12009807,179.2704067000829
8738438,347.8650023254156
18501885,147.99967147814388
20202971,257.1533576520711
23508956,170.62300382804432
25902370,303.4467571645034
10156314,118.54021134902223
29183445,222.58732863496238
9825448,154.1732006087484
22447855,173.4733814671667
28732842,65.1675937723828
19827778,172.09928668143692
786727,190.53025212787213
20257148,313.7547339276424
16767867,158.68151457950563
13575747,126.6364313987925
19162441,142.58529613927118
12389931,189.07735384915296
20618578,109.33173425114109
7221239,133.39193522809614
3912794,37.34866491925318
690553,226.23508363553526
2254412,233.07359728944238
6239753,25.79912717830247
26847619,51.86712105551618
8886910,218.9448060786781
15806018,38.141246980809825
13235951,130.09653463147947
10342806,122.78351903505914
19933967,239.64869379465463
23714378,56.046515926145204
21578513,58.003556276185144
13859196,40.449621263751496
925240,236.38666034729187
9597258,10.235170843646529
25287087,60.064412073374115
5241757,244.0931718947479
21929935,100.48986227090666
21483653,35.31530299569262
20958738,97.2268348211102
10100474,196.4781684101322
5003437,46.81365263579748
9093032,69.45576435254368
21770746,138.07197804135996
559324,318.292722047939
23302260,202.06498781863516
27466393,53.77228379711744
3426028,116.02414585218831
16533749,45.85229170929806
4216435,122.61485061037658
22777530,57.60060783214884
24734792,139.64861581244233
1520806,214.5623350391532
22214594,191.49144618967384
17669867,110.50337851783478
3068852,175.95088332357037
26810466,119.38818629727811
26275643,237.86846078198806
4077428,188.58227491035308
23121375,125.84182691767845
29209620,319.1674785664807
19787770,53.86118764646022
19016912,81.73730809788009
22066635,218.91070631602042
25127644,189.44183494315317
3302932,336.56083883095243
16163323,162.64585848816634
22245972,89.26826507692627
12950979,216.1945633810705
11377233,50.675595275394926
21934181,34.599054813376824
20994326,32.1864348257585
17192309,224.4151991673228
659880,37.0882145678916
22731353,193.569971692281
21947039,537.032500461549
29453891,135.7479730590715
13709619,121.85466152476371
15099149,51.277558123616885
28603871,175.43695087143104
3825437,149.51666851246048
27490389,310.08454982624266
14297224,149.7328822238949
21609424,22.676707051412123
28890259,173.67926358795353
8887748,32.86180405737127
28071460,137.08911744730707
23808032,187.11695136498264
16811364,74.28884577168483
21484947,327.1136220896429
19533966,311.50825361330357
26553542,47.80854703665035
12051116,174.0255375072821
13019720,368.4733738542034
9231257,115.88574856372165
4694622,56.68669174864162
28661064,200.17326791571537
18448556,93.10020960231442
